"","latitude","longitude","depth","mb","name","source","Country","datetime","max_yield","medium","confirmation","salvo"
"1220",37.1464,-116.0841,0,4.5,"Agrini","DOE","USA","3/31/1984 2:30:00 PM",20,"Underground","confirmed",0
"1221",37.19,-116.02,0,NA,"Orkney","ISC","USA","5/2/1984 1:50:00 PM",20,"Underground","confirmed",0
"1222",37.09,-115.97,0,NA,"Bellow","ISC","USA","5/16/1984 3:59:59 PM",20,"Underground","confirmed",0
"1223",37.1031,-116.048,0,5.8,"Caprock","DOE","USA","5/31/1984 1:04:00 PM",150,"Underground","confirmed",0
"1224",37.0004,-116.0431,0,4.7,"Duoro","DOE","USA","6/20/1984 3:15:00 PM",150,"Underground","confirmed",0
"1225",37.18,-116.01,0,3.6,"Normanna","ISC","USA","7/12/1984 2:00:00 PM",20,"Underground","confirmed",0
"1226",37.2678,-116.4106,0,5.4,"Kappeli","DOE","USA","7/25/1984 3:30:00 PM",150,"Underground","confirmed",0
"1227",37.0171,-116.0076,0,4.7,"Correo","DOE","USA","8/2/1984 3:00:00 PM",20,"Underground","confirmed",0
"1228",37,-116,0,NA,"Wexford","NV209","USA","8/30/1984 12:00:00 AM",20,"Underground","confirmed",0
"1229",37.0898,-115.998,0,4.9,"Dolcetto","DOE","USA","8/30/1984 2:45:00 PM",20,"Underground","confirmed",0
"1230",37.0867,-116.0712,0,5,"Breton","DOE","USA","9/13/1984 12:00:00 AM",150,"Underground","confirmed",0
"1231",37.08,-116,0,4.2,"Vermejo","ISC","USA","10/2/1984 6:13:59 PM",20,"Underground","confirmed",0
"1232",37.0001,-116.0174,0,4.5,"Villita","DOE","USA","11/10/1984 4:40:00 PM",20,"Underground","confirmed",0
"1233",37.2811,-116.3054,0,5.4,"Tierra","DOE","USA","12/15/1984 12:00:00 AM",150,"Underground","confirmed",0
"1234",36.97,-116.01,0,4.2,"Minero","ISC","USA","12/20/1984 4:20:00 PM",20,"Underground","confirmed",0
"1235",37.0581,-116.0453,0,4.8,"Vaughn","DOE","USA","3/15/1985 4:31:00 PM",150,"Underground","confirmed",0
"1236",37.18,-116.089,0,5.3,"Cottage","DOE","USA","3/23/1985 6:30:00 PM",150,"Underground","confirmed",0
"1237",37.0948,-116.0323,0,5.8,"Hermosa","DOE","USA","4/2/1985 8:00:00 PM",150,"Underground","confirmed",0
"1238",37.2008,-116.2072,0,4.8,"Misty Rain","DOE","USA","4/6/1985 11:15:00 PM",20,"Underground","confirmed",0
"1239",37.2534,-116.3252,0,5.7,"Towanda","DOE","USA","5/2/1985 3:20:00 PM",150,"Underground","confirmed",0
"1240",37.2479,-116.4891,0,5.5,"Salut","DOE","USA","6/12/1985 3:15:00 PM",150,"Underground","confirmed",0
"1241",37.0883,-116.0839,0,4.6,"Ville","DOE","USA","6/12/1985 5:30:00 PM",20,"Underground","confirmed",0
"1242",37.1241,-116.122,0,4.3,"Maribo","DOE","USA","6/26/1985 6:03:00 PM",20,"Underground","confirmed",0
"1243",37.2973,-116.4381,0,5.2,"Serena","DOE","USA","7/25/1985 2:00:00 PM",150,"Underground","confirmed",0
"1244",37,-116,0,NA,"Cebrero","NV209","USA","8/14/1985 12:00:00 AM",20,"Underground","confirmed",0
"1245",37.0023,-116.043,0,4.6,"Chamita","DOE","USA","8/17/1985 4:25:00 PM",20,"Underground","confirmed",0
"1246",37.0898,-116.0018,0,4.7,"Ponil","DOE","USA","9/27/1985 2:15:00 PM",20,"Underground","confirmed",0
"1247",37,-116,0,NA,"Mill Yard","NV209","USA","10/9/1985 12:00:00 AM",20,"Underground","confirmed",0
"1248",37.2097,-116.2101,0,4.2,"Diamond Beech","DOE","USA","10/9/1985 11:20:00 PM",20,"Underground","confirmed",0
"1249",37.1099,-116.1214,0,4.7,"Roquefort","DOE","USA","10/16/1985 9:35:00 PM",150,"Underground","confirmed",0
"1250",37,-116,0,NA,"Abo","NV209","USA","10/30/1985 12:00:00 AM",20,"Underground","confirmed",0
"1251",37.2378,-116.4727,0,5.3,"Goldstone","DOE","USA","12/28/1985 7:01:00 PM",150,"Underground","confirmed",0
"1252",37.083,-116.0661,0,5.2,"Glencoe","DOE","USA","3/22/1986 4:15:00 PM",29,"Underground","confirmed",0
"1253",37.2183,-116.1831,0,5,"Mighty Oak","DOE","USA","4/10/1986 2:08:30 PM",20,"Underground","confirmed",0
"1254",37,-116,0,4,"Mogollon","NV209","USA","4/20/1986 12:00:00 AM",20,"Underground","confirmed",0
"1255",37.2641,-116.4402,0,5.4,"Jefferson","DOE","USA","4/22/1986 2:30:00 PM",150,"Underground","confirmed",0
"1256",37.125,-116.0604,0,NA,"Panamint","DOE","USA","5/21/1986 1:59:00 PM",20,"Underground","confirmed",0
"1257",37.0983,-116.0155,0,5.4,"Tajo","DOE","USA","6/5/1986 3:04:00 PM",150,"Underground","confirmed",0
"1258",37.2787,-116.3556,0,5.7,"Cybar","DOE","USA","7/17/1986 9:00:00 PM",119,"Underground","confirmed",0
"1259",37.1427,-116.0711,0,4.6,"Cornucopia","DOE","USA","7/24/1986 3:05:00 PM",20,"Underground","confirmed",0
"1260",37,-116,0,NA,"Galveston","NV209","USA","9/4/1986 12:00:00 AM",20,"Underground","confirmed",0
"1261",37.0691,-116.0497,0,NA,"Aleman","DOE","USA","9/11/1986 2:57:00 PM",20,"Underground","confirmed",0
"1262",37.3001,-116.3074,0,5.6,"Labquark","DOE","USA","9/30/1986 10:30:00 PM",150,"Underground","confirmed",0
"1263",37.2202,-116.4616,0,5.6,"Belmont","DOE","USA","10/16/1986 7:25:00 PM",150,"Underground","confirmed",0
"1264",37.1004,-116.0481,0,5.8,"Gascon","DOE","USA","11/14/1986 4:00:00 PM",150,"Underground","confirmed",0
"1265",37.263,-116.4117,0,5.6,"Bodie","DOE","USA","12/13/1986 5:50:05 PM",150,"Underground","confirmed",0
"1266",37.1811,-116.0484,0,NA,"Hazebrook-Emerald (Green)","DOE","USA","2/3/1987 3:20:00 PM",60,"Air","confirmed",1
"1267",37.0107,-116.0447,0,4.5,"Tornero","DOE","USA","2/11/1987 4:45:00 PM",20,"Underground","confirmed",0
"1268",37.2102,-116.2086,0,4.3,"Middle Note","DOE","USA","3/18/1987 6:28:00 PM",20,"Underground","confirmed",0
"1269",37.2479,-116.5091,0,5.5,"Delamar","DOE","USA","4/18/1987 1:40:01 PM",150,"Underground","confirmed",0
"1270",36.9831,-116.0046,0,4.2,"Presidio","DOE","USA","4/22/1987 10:00:00 PM",20,"Underground","confirmed",0
"1271",37.233,-116.4231,0,5.5,"Hardin","DOE","USA","4/30/1987 1:30:00 PM",150,"Underground","confirmed",0
"1272",37.1936,-116.035,0,NA,"Brie","DOE","USA","6/18/1987 3:20:00 PM",20,"Underground","confirmed",0
"1273",37.22,-116.1778,0,NA,"Mission Ghost","DOE","USA","6/20/1987 12:00:00 AM",20,"Underground","confirmed",0
"1274",36.9986,-116.0431,0,4.6,"Panchuela","DOE","USA","6/30/1987 4:05:00 PM",20,"Underground","confirmed",0
"1275",37.061,-116.0453,0,5.9,"Tahoka","DOE","USA","8/13/1987 2:00:00 PM",150,"Underground","confirmed",0
"1276",37.228,-116.3747,0,5.7,"Lockney","DOE","USA","9/24/1987 3:00:00 PM",150,"Underground","confirmed",0
"1277",37.1419,-116.0787,0,5.2,"Borate","DOE","USA","10/23/1987 4:00:00 PM",150,"Underground","confirmed",0
"1278",36.9964,-116.0045,0,NA,"Waco","DOE","USA","12/1/1987 4:30:00 PM",20,"Underground","confirmed",0
"1279",37.2347,-116.1634,0,4.1,"Mission Cyber","DOE","USA","12/2/1987 4:30:00 PM",20,"Underground","confirmed",0
"1280",37.3144,-116.4715,0,5.3,"Kernville","DOE","USA","2/15/1988 6:10:00 PM",150,"Underground","confirmed",0
"1281",37.0132,-116.0443,0,4.1,"Abilene","DOE","USA","4/7/1988 5:15:00 PM",20,"Underground","confirmed",0
"1282",37.1244,-116.0721,0,4.8,"Schellbourne","DOE","USA","5/13/1988 3:35:00 PM",150,"Underground","confirmed",0
"1283",37.0325,-115.9873,0,4.3,"Laredo","DOE","USA","5/21/1988 10:30:00 PM",150,"Underground","confirmed",0
"1284",37.2601,-116.4411,0,5.4,"Comstock","DOE","USA","6/2/1988 1:00:00 PM",150,"Underground","confirmed",0
"1285",37,-116,0,NA,"Nightingale","NV209","USA","6/22/1988 12:00:00 AM",150,"Underground","confirmed",0
"1286",37.1662,-116.0722,0,NA,"Rhyolite","DOE","USA","6/22/1988 2:00:00 PM",150,"Underground","confirmed",0
"1287",37.2524,-116.3767,0,5.7,"Alamo","DOE","USA","7/7/1988 3:05:30 PM",150,"Underground","confirmed",0
"1288",37.2972,-116.3065,0,5.6,"Kearsarge","DOE","USA","8/17/1988 5:00:00 PM",150,"Underground","confirmed",0
"1289",36.99,-116.01,0,4.1,"Harlingen-A","ISC","USA","8/23/1988 6:30:00 PM",40,"Air","confirmed",1
"1290",37.0859,-116.0685,0,5.1,"Bullfrog","DOE","USA","8/30/1988 6:00:00 PM",150,"Underground","confirmed",0
"1291",37.089,-116.0493,0,5.9,"Dalhart","DOE","USA","10/13/1988 2:00:00 PM",150,"Underground","confirmed",0
"1292",37,-116,0,NA,"Monahans-A","NV209","USA","11/9/1988 12:00:00 AM",40,"Air","confirmed",1
"1293",37,-116,0,NA,"Kawich A-White","NV209","USA","12/9/1988 12:00:00 AM",40,"Air","confirmed",1
"1294",37.199,-116.2094,0,5,"Misty Echo","DOE","USA","12/10/1988 8:30:00 PM",150,"Underground","confirmed",0
"1295",37.0768,-116.0006,0,5.2,"Texarkana","DOE","USA","2/10/1989 8:06:00 PM",150,"Underground","confirmed",0
"1296",37.1285,-116.122,0,4.4,"Kawich-Red","DOE","USA","2/24/1989 4:15:00 PM",40,"Air","confirmed",1
"1297",37.1428,-116.0669,0,5,"Ingot","DOE","USA","3/9/1989 2:05:00 PM",150,"Underground","confirmed",0
"1298",37.1076,-116.1209,0,4.4,"Palisade-1","DOE","USA","5/15/1989 1:10:00 PM",60,"Air","confirmed",1
"1299",37.0859,-116.0551,0,3.7,"Tulia","DOE","USA","5/26/1989 6:07:00 PM",20,"Underground","confirmed",0
"1300",37.2829,-116.4123,0,5.3,"Contact","DOE","USA","6/22/1989 9:15:01 PM",150,"Underground","confirmed",0
"1301",37.2755,-116.3536,0,4.9,"Amarillo","DOE","USA","6/27/1989 3:30:00 PM",150,"Underground","confirmed",0
"1302",37.2359,-116.1629,0,4.7,"Disko Elm","DOE","USA","9/14/1989 3:00:00 PM",20,"Underground","confirmed",0
"1303",37.2631,-116.4907,0,5.7,"Hornitos","DOE","USA","10/31/1989 3:30:00 PM",150,"Underground","confirmed",0
"1304",37.1065,-116.0134,0,NA,"Muleshoe","DOE","USA","11/15/1989 8:20:00 PM",20,"Underground","confirmed",0
"1305",37,-116,0,NA,"Whiteface-A","NV209","USA","12/20/1989 12:00:00 AM",40,"Air","confirmed",1
"1306",37.1125,-116.0552,0,5.1,"Metropolis","DOE","USA","3/10/1990 4:00:00 PM",150,"Underground","confirmed",0
"1307",37,-116,0,NA,"Bowie","NV209","USA","4/6/1990 12:00:00 AM",20,"Underground","confirmed",0
"1308",37.2616,-116.4201,0,5.7,"Bullion","DOE","USA","6/13/1990 4:00:00 PM",150,"Underground","confirmed",0
"1309",36.9928,-116.0045,0,4.1,"Austin","DOE","USA","6/21/1990 6:15:00 PM",20,"Underground","confirmed",0
"1310",37.2069,-116.2143,0,4.7,"Mineral Quarry","DOE","USA","7/25/1990 3:00:00 PM",40,"Air","confirmed",1
"1311",37,-116,0,NA,"Sundown-A","NV209","USA","9/20/1990 12:00:00 AM",40,"Air","confirmed",1
"1312",37,-116,0,NA,"Ledoux","NV209","USA","9/27/1990 12:00:00 AM",20,"Underground","confirmed",0
"1313",37.2479,-116.4942,0,5.6,"Tenabo","DOE","USA","10/12/1990 5:30:00 PM",150,"Underground","confirmed",0
"1314",37.1044,-116.074,0,4.3,"Coso-Bronze","DOE","USA","3/8/1991 9:02:45 PM",60,"Air","confirmed",1
"1315",37.2961,-116.3129,0,5.6,"Bexar","DOE","USA","4/4/1991 7:00:00 PM",150,"Underground","confirmed",0
"1316",37.2454,-116.4416,0,5.4,"Montello","DOE","USA","4/16/1991 3:30:00 PM",150,"Underground","confirmed",0
"1317",37.0873,-116.0018,0,4.4,"Floydada","DOE","USA","8/15/1991 4:00:00 PM",20,"Underground","confirmed",0
"1318",37.2256,-116.4281,0,5.5,"Hoya","DOE","USA","9/14/1991 7:00:00 PM",150,"Underground","confirmed",0
"1319",37.2357,-116.1664,0,4,"Distant Zenith","DOE","USA","9/19/1991 4:30:00 PM",20,"Underground","confirmed",0
"1320",37.0634,-116.0453,0,5.2,"Lubbock","DOE","USA","10/18/1991 7:12:00 PM",150,"Underground","confirmed",0
"1321",37.2725,-116.3598,0,5.5,"Junction","DOE","USA","3/26/1992 4:30:00 PM",150,"Underground","confirmed",0
"1322",37,-116,0,NA,"Diamond Fortune","NV209","USA","4/30/1992 12:00:00 AM",20,"Underground","confirmed",0
"1323",37.0054,-116.0101,0,NA,"Victoria","DOE","USA","6/19/1992 4:45:00 PM",20,"Underground","confirmed",0
"1324",37.1239,-116.0312,0,NA,"Galena-Yellow","DOE","USA","6/23/1992 3:00:00 PM",60,"Air","confirmed",1
"1325",37.2069,-116.2099,0,4.4,"Hunters Trophy","DOE","USA","9/18/1992 5:00:00 PM",20,"Underground","confirmed",0
"1326",37,-116,0,4.4,"Divider","NV209","USA","9/23/1992 12:00:00 AM",20,"Underground","confirmed",0
"1327",50,78,0,NA,"joe1","RFAE","Russia","8/29/1949 12:00:00 AM",22,"Air","confirmed",0
"1328",50,78,0,NA,"joe2","RFAE","Russia","9/24/1951 12:00:00 AM",38,"Air","confirmed",0
"1329",50,78,0,NA,"joe3","RFAE","Russia","10/18/1951 12:00:00 AM",42,"Air","confirmed",0
"1330",50,78,0,NA,"joe4_1st_therm","RFAE","Russia","8/12/1953 12:00:00 AM",400,"Air","confirmed",0
"1331",50,78,0,NA,"-","RFAE","Russia","8/23/1953 12:00:00 AM",28,"Air","confirmed",0
"1332",50,78,0,NA,"-","RFAE","Russia","9/3/1953 12:00:00 AM",5.8,"Air","confirmed",0
"1333",50,78,0,NA,"-","RFAE","Russia","9/8/1953 12:00:00 AM",1.6,"Air","confirmed",0
"1334",50,78,0,NA,"-","RFAE","Russia","9/10/1953 12:00:00 AM",4.9,"Air","confirmed",0
"1335",64,55,0,NA,"-","RFAE","Russia","9/14/1954 12:00:00 AM",40,"Air","confirmed",0
"1336",50,78,0,NA,"-","RFAE","Russia","9/29/1954 12:00:00 AM",0.2,"Air","confirmed",0
"1337",50,78,0,NA,"-","RFAE","Russia","10/1/1954 12:00:00 AM",0.03,"Air","confirmed",0
"1338",50,78,0,NA,"-","RFAE","Russia","10/3/1954 12:00:00 AM",2,"Air","confirmed",0
"1339",50,78,0,NA,"-","RFAE","Russia","10/5/1954 12:00:00 AM",4,"Air","confirmed",0
"1340",50,78,0,NA,"-","RFAE","Russia","10/8/1954 12:00:00 AM",0.8,"Air","confirmed",0
"1341",50,78,0,NA,"-","RFAE","Russia","10/19/1954 12:00:00 AM",0.001,"Air","confirmed",0
"1342",50,78,0,NA,"-","RFAE","Russia","10/23/1954 12:00:00 AM",62,"Air","confirmed",0
"1343",50,78,0,NA,"-","RFAE","Russia","10/26/1954 12:00:00 AM",2.8,"Air","confirmed",0
"1344",50,78,0,NA,"-","RFAE","Russia","10/30/1954 12:00:00 AM",10,"Air","confirmed",0
"1345",50,78,0,NA,"-","RFAE","Russia","7/29/1955 12:00:00 AM",1.3,"Air","confirmed",0
"1346",50,78,0,NA,"-","RFAE","Russia","8/2/1955 12:00:00 AM",12,"Air","confirmed",0
"1347",50,78,0,NA,"-","RFAE","Russia","8/5/1955 12:00:00 AM",1.2,"Air","confirmed",0
"1348",70.7,54.56,0.01,NA,"-","KHRISTOFOROV","Russia","9/21/1955 12:00:00 AM",3.5,"Water","confirmed",0
"1349",50,78,0,NA,"-","RFAE","Russia","11/6/1955 12:00:00 AM",250,"Air","confirmed",0
"1350",50,78,0,NA,"-","RFAE","Russia","11/22/1955 12:00:00 AM",1600,"Air","confirmed",0
"1351",46,62,0,NA,"-","RFAE","Russia","2/2/1956 12:00:00 AM",0.3,"Air","confirmed",0
"1352",50,78,0,NA,"-","RFAE","Russia","3/16/1956 12:00:00 AM",14,"Air","confirmed",0
"1353",50,78,0,NA,"-","RFAE","Russia","3/25/1956 12:00:00 AM",5.5,"Air","confirmed",0
"1354",50,78,0,NA,"-","RFAE","Russia","8/24/1956 12:00:00 AM",27,"Air","confirmed",0
"1355",50,78,0,NA,"-","RFAE","Russia","8/30/1956 12:00:00 AM",900,"Air","confirmed",0
"1356",50,78,0,NA,"-","RFAE","Russia","9/2/1956 12:00:00 AM",51,"Air","confirmed",0
"1357",50,78,0,NA,"-","RFAE","Russia","9/10/1956 12:00:00 AM",38,"Air","confirmed",0
"1358",50,78,0,NA,"-","RFAE","Russia","11/17/1956 12:00:00 AM",900,"Air","confirmed",0
"1359",50,78,0,NA,"-","RFAE","Russia","12/14/1956 12:00:00 AM",40,"Air","confirmed",0
"1360",49,46,0,NA,"-","RFAE","Russia","1/19/1957 12:00:00 AM",10,"Air","confirmed",0
"1361",50,78,0,NA,"-","RFAE","Russia","3/8/1957 12:00:00 AM",19,"Air","confirmed",0
"1362",50,78,0,NA,"-","RFAE","Russia","4/3/1957 12:00:00 AM",42,"Air","confirmed",0
"1363",50,78,0,NA,"-","RFAE","Russia","4/6/1957 12:00:00 AM",57,"Air","confirmed",0
"1364",50,78,0,NA,"-","RFAE","Russia","4/10/1957 12:00:00 AM",680,"Air","confirmed",0
"1365",50,78,0,NA,"-","RFAE","Russia","4/12/1957 12:00:00 AM",22,"Air","confirmed",0
"1366",50,78,0,NA,"-","RFAE","Russia","4/16/1957 12:00:00 AM",320,"Air","confirmed",0
"1367",50,78,0,NA,"-","RFAE","Russia","8/22/1957 12:00:00 AM",520,"Air","confirmed",0
"1368",50,78,0,NA,"-","RFAE","Russia","8/26/1957 12:00:00 AM",0.1,"Air","confirmed",0
"1369",70.69,54.8,0,NA,"-","KHRISTOFOROV","Russia","9/7/1957 8:00:01 AM",32,"Air","confirmed",0
"1370",50,78,0,NA,"-","RFAE","Russia","9/13/1957 12:00:00 AM",5.9,"Air","confirmed",0
"1371",73,55,0,NA,"-","RFAE","Russia","9/24/1957 12:00:00 AM",1600,"Air","confirmed",0
"1372",50,78,0,NA,"-","RFAE","Russia","9/26/1957 12:00:00 AM",13,"Air","confirmed",0
"1373",73,55,0,NA,"-","RFAE","Russia","10/6/1957 12:00:00 AM",2900,"Air","confirmed",0
"1374",70.7,54.56,0.03,NA,"-","KHRISTOFOROV","Russia","10/10/1957 12:00:00 AM",10,"Water","confirmed",0
"1375",50,78,0,NA,"-","RFAE","Russia","12/28/1957 12:00:00 AM",12,"Air","confirmed",0
"1376",50,78,0,NA,"-","RFAE","Russia","1/4/1958 12:00:00 AM",1.3,"Air","confirmed",0
"1377",50,78,0,NA,"-","RFAE","Russia","1/17/1958 12:00:00 AM",0.5,"Air","confirmed",0
"1378",73,55,0,NA,"-","RFAE","Russia","2/23/1958 12:00:00 AM",860,"Air","confirmed",0
"1379",73,55,0,NA,"-","RFAE","Russia","2/27/1958 12:00:00 AM",250,"Air","confirmed",0
"1380",73,55,0,NA,"-","RFAE","Russia","2/27/1958 12:00:00 AM",1500,"Air","confirmed",0
"1381",50,78,0,NA,"-","RFAE","Russia","3/13/1958 12:00:00 AM",1.2,"Air","confirmed",0
"1382",50,78,0,NA,"-","RFAE","Russia","3/14/1958 12:00:00 AM",35,"Air","confirmed",0
"1383",73,55,0,NA,"-","RFAE","Russia","3/14/1958 12:00:00 AM",40,"Air","confirmed",0
"1384",50,78,0,NA,"-","RFAE","Russia","3/15/1958 12:00:00 AM",14,"Air","confirmed",0
"1385",50,78,0,NA,"-","RFAE","Russia","3/18/1958 12:00:00 AM",0.16,"Air","confirmed",0
"1386",50,78,0,NA,"-","RFAE","Russia","3/20/1958 12:00:00 AM",12,"Air","confirmed",0
"1387",73,55,0,NA,"-","RFAE","Russia","3/21/1958 12:00:00 AM",650,"Air","confirmed",0
"1388",50,78,0,NA,"-","RFAE","Russia","3/22/1958 12:00:00 AM",18,"Air","confirmed",0
"1389",73,55,0,NA,"-","RFAE","Russia","9/30/1958 12:00:00 AM",900,"Air","confirmed",0
"1390",73,55,0,NA,"-","RFAE","Russia","9/30/1958 12:00:00 AM",1200,"Air","confirmed",0
"1391",73,55,0,NA,"-","RFAE","Russia","10/2/1958 12:00:00 AM",40,"Air","confirmed",0
"1392",73,55,0,NA,"-","RFAE","Russia","10/2/1958 12:00:00 AM",290,"Air","confirmed",0
"1393",73,55,0,NA,"-","RFAE","Russia","10/4/1958 12:00:00 AM",9,"Air","confirmed",0
"1394",73,55,0,NA,"-","RFAE","Russia","10/5/1958 12:00:00 AM",15,"Air","confirmed",0
"1395",73,55,0,NA,"-","RFAE","Russia","10/6/1958 12:00:00 AM",5.5,"Air","confirmed",0
"1396",73,55,0,NA,"-","RFAE","Russia","10/10/1958 12:00:00 AM",68,"Air","confirmed",0
"1397",73,55,0,NA,"-","RFAE","Russia","10/12/1958 12:00:00 AM",1450,"Air","confirmed",0
"1398",73,55,0,NA,"-","RFAE","Russia","10/15/1958 12:00:00 AM",1500,"Air","confirmed",0
"1399",73,55,0,NA,"-","RFAE","Russia","10/18/1958 12:00:00 AM",2900,"Air","confirmed",0
"1400",73,55,0,NA,"-","RFAE","Russia","10/19/1958 12:00:00 AM",0.001,"Air","confirmed",0
"1401",73,55,0,NA,"-","RFAE","Russia","10/19/1958 12:00:00 AM",40,"Air","confirmed",0
"1402",73,55,0,NA,"-","RFAE","Russia","10/20/1958 12:00:00 AM",440,"Air","confirmed",0
"1403",73,55,0,NA,"-","RFAE","Russia","10/21/1958 12:00:00 AM",2,"Air","confirmed",0
"1404",73,55,0,NA,"-","RFAE","Russia","10/22/1958 12:00:00 AM",2800,"Air","confirmed",0
"1405",73,55,0,NA,"-","RFAE","Russia","10/24/1958 12:00:00 AM",1000,"Air","confirmed",0
"1406",73,55,0,NA,"-","RFAE","Russia","10/25/1958 12:00:00 AM",0.1,"Air","confirmed",0
"1407",73,55,0,NA,"-","RFAE","Russia","10/25/1958 12:00:00 AM",190,"Air","confirmed",0
"1408",49,46,0,NA,"-","RFAE","Russia","11/1/1958 12:00:00 AM",10,"Air","confirmed",0
"1409",49,46,0,NA,"-","RFAE","Russia","11/3/1958 12:00:00 AM",10,"Air","confirmed",0
"1410",50,78,0,NA,"-","RFAE","Russia","9/1/1961 12:00:00 AM",16,"Air","confirmed",0
"1411",50,78,0,NA,"-","RFAE","Russia","9/4/1961 12:00:00 AM",9,"Air","confirmed",0
"1412",50,78,0,NA,"-","RFAE","Russia","9/5/1961 12:00:00 AM",16,"Air","confirmed",0
"1413",50,78,0,NA,"-","RFAE","Russia","9/6/1961 12:00:00 AM",1.1,"Air","confirmed",0
"1414",49,46,0,NA,"-","RFAE","Russia","9/6/1961 12:00:00 AM",11,"Air","confirmed",0
"1415",50,78,0,NA,"-","RFAE","Russia","9/9/1961 12:00:00 AM",0.38,"Air","confirmed",0
"1416",73,55,0,NA,"-","RFAE","Russia","9/10/1961 12:00:00 AM",12,"Air","confirmed",0
"1417",50,78,0,NA,"-","RFAE","Russia","9/10/1961 12:00:00 AM",0.88,"Air","confirmed",0
"1418",74.2,52.5,0,NA,"-","PDE","Russia","9/10/1961 9:00:09 AM",2700,"Air","confirmed",0
"1419",50,78,0,NA,"-","RFAE","Russia","9/11/1961 12:00:00 AM",0.3,"Air","confirmed",0
"1420",74.2,52.1,0,NA,"-","PDE","Russia","9/12/1961 10:08:15 AM",1150,"Air","confirmed",0
"1421",50,78,0,NA,"-","RFAE","Russia","9/13/1961 12:00:00 AM",20,"Air","confirmed",0
"1422",70.87,53.33,0,NA,"-","KHRISTOFOROV","Russia","9/13/1961 12:00:00 AM",6,"Air","confirmed",0
"1423",50,78,0,NA,"-","RFAE","Russia","9/14/1961 12:00:00 AM",0.4,"Air","confirmed",0
"1424",74.6,51.1,0,NA,"-","PDE","Russia","9/14/1961 9:56:17 AM",1200,"Air","confirmed",0
"1425",74,51.9,0,NA,"-","PDE","Russia","9/16/1961 9:08:14 AM",830,"Air","confirmed",0
"1426",50,78,0,NA,"-","RFAE","Russia","9/17/1961 12:00:00 AM",150,"Air","confirmed",0
"1427",50,78,0,NA,"-","RFAE","Russia","9/18/1961 12:00:00 AM",0.004,"Air","confirmed",0
"1428",50,78,0,NA,"-","RFAE","Russia","9/18/1961 12:00:00 AM",0.75,"Air","confirmed",0
"1429",74,52,0,NA,"-","PDE","Russia","9/18/1961 7:59:37 AM",1000,"Air","confirmed",0
"1430",50,78,0,NA,"-","RFAE","Russia","9/19/1961 12:00:00 AM",0.03,"Air","confirmed",0
"1431",50,78,0,NA,"-","RFAE","Russia","9/20/1961 12:00:00 AM",4.8,"Air","confirmed",0
"1432",73,55,0,NA,"-","RFAE","Russia","9/20/1961 12:00:00 AM",1500,"Air","confirmed",0
"1433",50,78,0,NA,"-","RFAE","Russia","9/21/1961 12:00:00 AM",0.8,"Air","confirmed",0
"1434",73,55,0,NA,"-","RFAE","Russia","9/22/1961 12:00:00 AM",260,"Air","confirmed",0
"1435",50,78,0,NA,"-","RFAE","Russia","9/26/1961 12:00:00 AM",1.2,"Air","confirmed",0
"1436",50,78,0,NA,"-","RFAE","Russia","10/1/1961 12:00:00 AM",3,"Air","confirmed",0
"1437",73,55,0,NA,"-","RFAE","Russia","10/2/1961 12:00:00 AM",250,"Air","confirmed",0
"1438",50,78,0,NA,"-","RFAE","Russia","10/4/1961 12:00:00 AM",13,"Air","confirmed",0
"1439",73.7,53.8,0,NA,"-","PDE","Russia","10/4/1961 7:30:55 AM",10000,"Air","confirmed",0
"1440",49,46,0,NA,"-","RFAE","Russia","10/6/1961 12:00:00 AM",40,"Air","confirmed",0
"1441",74.3,51.6,0,NA,"-","PDE","Russia","10/6/1961 7:00:12 AM",4000,"Air","confirmed",0
"1442",73,55,0,NA,"-","RFAE","Russia","10/8/1961 12:00:00 AM",15,"Air","confirmed",0
